Serial,Episode_Title,Image_URL,Description,Mode,Video_URL,Number,year,airdate,runtime,Visibility,Linked Series,Linked Episode
Individual_Official_Documentaries,The Making-Of Mission to the Unknown (2019),https://i.ytimg.com/vi/jbYq8A_6_dc/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_X7kUSfq9u3S4cCj_Dt2HLYQ7Bg,"Uploaded to the official Doctor Who Youtube Channel, Josh Snares has created a documentary looking at the recreation of Mission to the Unknown from by the University of Central Lancashire in 2019.",Youtube,jbYq8A_6_dc,1283,2019,2019-10-09,9,Shown,Season_3,Mission to the Unknown (2019 Recreation)
Individual_Official_Documentaries,Children in Need 2020 – Excerpt on Doctor Who’s History with Children in Need (2020),https://i.ytimg.com/vi/G4waJPHrOhE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCVaDMbfYeaoLp_vKfzPUObJkqOEQ,Children in Need 2020 – Excerpt on Doctor Who’s History with Children in Need – Susanna Reid and Jon Culshaw talk about Time Crash – Part of Children in Need 40 Fabulous Years,Youtube,G4waJPHrOhE,1284,2020,2020-11-10,3,Shown,Series_3,Time Crash
Individual_Official_Documentaries,Talking Doctor Who (2023),https://ichef.bbci.co.uk/images/ic/1920x1080/p0gp0xgh.jpg,"As part of the sixtieth anniversary celebrations of Doctor Who, David Tennant time-travels back through the BBC archives to tell the story of the Doctor’s classic era, with a selection of rarely seen interviews and clips covering William Hartnell’s first incarnation right through to the seventh Doctor, Sylvester McCoy. ",Iplayer,https://www.bbc.co.uk/iplayer/episode/m001s1n0/talking-doctor-who,1285,2023,2023-01-01,59,Shown,60th_Anniversary_Specials,
Individual_Official_Documentaries,imagine- Russell T Davies: The Doctor and Me (2023),https://ichef.bbci.co.uk/images/ic/1920x1080/p0gy5t56.jpg,imagine... follows celebrated British TV writer Russell T Davies as he prepares to return as the showrunner of Doctor Who – with two Doctors and bigger ambitions. ,Iplayer,https://www.bbc.co.uk/iplayer/episode/m001tl5l/imagine-russell-t-davies-the-doctor-and-me,1286,2023,2023-12-18,75,Shown,60th_Anniversary_Specials,
Docudramas,Delia Derbyshire: The Myths and the Legendary Tapes,https://ichef.bbci.co.uk/images/ic/1920x1080/p09h7rpj.jpg,"Docudrama portrait of Delia Derbyshire, the electronic sound pioneer behind the Doctor Who theme tune, that explores the idea that this extraordinary composer herself lived outside of time and space.",Iplayer,https://www.bbc.co.uk/iplayer/episode/m000w6tr/delia-derbyshire-the-myths-and-the-legendary-tapes,1288,2021,2021-05-16,90,Shown,Season_1,An Unearthly Child
Doctor Who Extra – Series 1,"Series 1, Episode 1",https://ichef.bbci.co.uk/images/ic/1920x1080/p025h94p.jpg,"A new series, a new costume and a new Doctor! Take a Deep Breath and go behind the scenes on the first episode starring Peter Capaldi as the Twelfth Doctor.",Youtube,3skJiWEeKKA,1315,2014,2014-08-23,11,Shown,Series_8,Deep Breath
Doctor Who Extra – Series 1,"Series 1, Episode 2",https://ichef.bbci.co.uk/images/ic/1920x1080/p025l9p1.jpg,Peter Capaldi talks about his first encounter with the Daleks plus we ask Jenna Coleman and Samuel Anderson about their onscreen romance.,Youtube,XXDE0ATd-OQ,1316,2014,2014-08-30,11,Shown,Series_8,Into the Dalek
Doctor Who Extra – Series 1,"Series 1, Episode 3",https://ichef.bbci.co.uk/images/ic/1920x1080/p0261745.jpg,"Fights, tights and comic delights... It's access all areas as Peter Capaldi, Ben Miller, Mark Gatiss and the team spill the beans on reviving the legend of Robin Hood.",Youtube,9xfJ5Y8Hyo8,1317,2014,2014-09-06,13,Shown,Series_8,Robot of Sherwood
Doctor Who Extra – Series 1,"Series 1, Episode 4",https://ichef.bbci.co.uk/images/ic/1920x1080/p0272f6d.jpg,"What was it like creating an episode packed with chills, thrills, a disastrous date and the end of universe? Peter Capaldi, Jenna Coleman and the team reveal all...",Youtube,ukp2CiGP_eU,1318,2014,2014-09-13,11,Shown,Series_8,Listen
Doctor Who Extra – Series 1,"Series 1, Episode 5",https://ichef.bbci.co.uk/images/ic/1920x1080/p027j9b9.jpg,"Doctor Who Extra unlocks the secrets behind this crime caper of an episode! Featuring Peter Capaldi, Keeley Hawes and the team plus exclusive behind the scenes footage.",Youtube,vtgrOV5C72A,1319,2014,2014-09-20,11,Shown,Series_8,Time Heist
Doctor Who Extra – Series 1,"Series 1, Episode 6",https://ichef.bbci.co.uk/images/ic/1920x1080/p02802m0.jpg,"It's an episode with everything from robots to romance and a new job for the Doctor... Now, Peter Capaldi and the team share the secrets behind it!",Youtube,vn78_BMB9SA,1320,2014,2014-09-27,11,Shown,Series_8,The Caretaker
Doctor Who Extra – Series 1,"Series 1, Episode 7",https://ichef.bbci.co.uk/images/ic/1920x1080/p028jd1t.jpg,"Doctor Who lands on the moon... Well, nearly! This week's Doctor Who Extra follows the cast and crew - and some scary 'spiders' - to Lanzarote, finding out what it took to create this stunning adventure!",Youtube,bWxXjket8b8,1321,2014,2014-10-04,10,Shown,Series_8,Kill the Moon
Doctor Who Extra – Series 1,"Series 1, Episode 8",https://ichef.bbci.co.uk/images/ic/1920x1080/p0297689.jpg,"It's full steam ahead with Peter Capaldi, Jenna Coleman, Frank Skinner and Foxes as we unwrap Mummy on the Orient Express with exclusive interviews and some brilliant behind the scenes footage.",Youtube,NJkeHUJ_5NI,1322,2014,2014-10-11,11,Shown,Series_8,Mummy on the Orient Express
Doctor Who Extra – Series 1,"Series 1, Episode 9",https://ichef.bbci.co.uk/images/ic/1920x1080/p029dg2z.jpg,All change as Clara 'becomes' the Doctor! Find out what Peter Capaldi and Jenna Coleman thought about that! Plus Steven Moffat and Jamie Mathieson reveal the origins of Flatline...,Youtube,Wlaa_PZi898,1323,2014,2014-10-18,11,Shown,Series_8,Flatline
Doctor Who Extra – Series 1,"Series 1, Episode 10",https://ichef.bbci.co.uk/images/ic/1920x1080/p02bh19b.jpg,"If you go down to the woods today... You're sure to find Doctor Who Extra with Peter Capaldi, Jenna Coleman and the team, along with a unique tour through the trees with Samuel Anderson!",Youtube,j-goviS6ULQ,1324,2014,2014-10-25,10,Shown,Series_8,In the Forest of the Night
Doctor Who Extra – Series 1,"Series 1, Episode 11",https://ichef.bbci.co.uk/images/ic/1920x1080/p02bh1bs.jpg,"Peter Capaldi, Michelle Gomez, Samuel Anderson and the Doctor Who team talk Cybermen, Missy and what it took to create one of the series' most ambitious episodes",Youtube,npCpqguKQ0k,1325,2014,2014-11-01,11,Shown,Series_8,Dark Water
Doctor Who Extra – Series 1,"Series 1, Episode 12",https://ichef.bbci.co.uk/images/ic/1920x1080/p02bh19m.jpg,"We've got the return of iconic old enemies, a terrifying invasion and some incredible stunts, but they're all covered in this bumper episode! Includes exclusive interviews with Peter Capaldi, Michelle Gomez, Steven Moffat and many more.",Youtube,Kf6L5Djpt3w,1326,2014,2014-11-08,14,Shown,Series_8,Death in Heaven
Doctor Who Extra – Series 1,"Series 1, Episode 13",https://ichef.bbci.co.uk/images/ic/1920x1080/p02g54dv.jpg,"Join Peter Capaldi, Jenna Coleman and Nick Frost as the cast and crew of Last Christmas reveal the inside story of the Twelfth Doctor's first seasonal special!",Youtube,bDZEVrkZseU,1327,2014,2014-12-25,14,Shown,Series_8,Last Christmas
The_Official_Doctor_Who_Podcast,Trailer for The Official Doctor Who Podcast,https://i.ytimg.com/vi/LJeIo9VBwts/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYMBtsmL7sarkL9rfC7Rxo8j1HRg,Trailer for the Official Doctor Who Podcast.,Youtube,LJeIo9VBwts,1352,2023,2023-11-22,1,Shown,60th_Anniversary_Specials,
The_Official_Doctor_Who_Podcast,Episode 1,https://i.ytimg.com/vi/jvlCddFeFjQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmnfszZBK74lgWtwlml6-2R7rRwg,"Join Christel Dee, Tyrell Charles and Juno Dawson for an aftershow analysis of The Star Beast.",Youtube,jvlCddFeFjQ,1353,2023,2023-11-25,32,Shown,60th_Anniversary_Specials,The Star Beast
The_Official_Doctor_Who_Podcast,Episode 2,https://i.ytimg.com/vi/0xeeHn5P1rE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaBRUYUS2ogHjsMiIkIrzn28BgDQ,"Join Christel Dee, Tyrell Charles and Juno Dawson for an aftershow analysis of Wild Blue Yonder.",Youtube,0xeeHn5P1rE,1354,2023,2023-12-02,27,Shown,60th_Anniversary_Specials,Wild Blue Yonder
The_Official_Doctor_Who_Podcast,Episode 3,https://i.ytimg.com/vi/ZJps9O9Wi8Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANO0jMqysQcnh_hd8ektLKqjVT9Q,"Join Christel Dee, Tyrell Charles and Juno Dawson for an aftershow analysis of The Giggle.",Youtube,ZJps9O9Wi8Q,1355,2023,2023-12-09,28,Shown,60th_Anniversary_Specials,The Giggle
The_Official_Doctor_Who_Podcast,Episode 4,https://i.ytimg.com/vi/6TrjP8zpSes/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAw2Kr40oehUR17DmbV-eF1V7YVKw,"Join Christel Dee, Tyrell Charles and Juno Dawson for an aftershow analysis of The Church on Ruby Road.",Youtube,6TrjP8zpSes,1356,2023,2023-12-25,25,Shown,60th_Anniversary_Specials,The Church on Ruby Road
TARDIS_Index_Files_(2016),TARDIS Index Files – Zygon Stats,https://tardis.wiki/images/Tardis_images/a/ac/Who_Are_The_Zygons_%28webcast%29.jpg,"Information about the Zygons, presented by the TARDIS scanner. This was originally a one off, but was later adapted into a series 3 years later in 2016. This specific episode was adapted into episode 7, with slightly less information.",Youtube,g4jAhCncUKo,1396,2013,2013-11-23,1,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 1 – Who Are The Silurians?,https://tardis.wiki/images/Tardis_images/3/39/Who_Are_The_Silurians.jpg,"Information about the Silurians, presented by the TARDIS scanner.",Youtube,KauITm-AJYY,1397,2016,2016-02-24,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 2 – Who Are The Weeping Angels?,https://tardis.wiki/images/Tardis_images/b/bc/Who_Are_The_Weeping_Angels.jpg,"Information about the Weeping Angels, presented by the TARDIS scanner.",Youtube,2SJ293gJIb4,1398,2016,2016-03-21,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 3 – Who Are The Silence?,https://tardis.wiki/images/Tardis_images/5/5e/TIFSilence.JPG,"Information about the Silence, presented by the TARDIS scanner.",Youtube,2O8H3raG9hA,1399,2016,2016-04-28,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 4 – Who Are The Ood?,https://tardis.wiki/images/Tardis_images/e/e9/TIFOod.JPG,"Information about the Ood, presented by the TARDIS scanner.",Youtube,4PM2n0UHZhY,1400,2016,2016-05-21,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 5 – Who Is Davros?,https://tardis.wiki/images/Tardis_images/a/ac/TIFDavros.JPG,"Information about Davros, presented by the TARDIS scanner.",Youtube,FRxEI2VQQxk,1401,2016,2016-06-20,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 6 – Who Is The Master?,https://tardis.wiki/images/Tardis_images/1/17/TIFMaster.JPG,"Information about The Master, presented by the TARDIS scanner.",Youtube,9CtsfzbUvtQ,1402,2016,2016-07-18,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 7 – Who Are The Zygons?,https://tardis.wiki/images/Tardis_images/a/a7/TIFZygon.JPG,"Information about the Zygons, presented by the TARDIS scanner. - Adapted from the 2013 one-off Index File – Zygon Stats, although this version has less detail, it is longer in length",Youtube,t9rmcirCjqo,1403,2016,2016-08-03,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 8 – Who Are The Sontarans?,https://tardis.wiki/images/Tardis_images/4/48/TIFSontaran.JPG,"Information about the Sontarans, presented by the TARDIS scanner.",Youtube,JTU0AKAw2tc,1404,2016,2016-09-14,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 9 – Who Are The Cybermen?,https://tardis.wiki/images/Tardis_images/b/b6/TIFCybermen.JPG,"Information about the Cybermen, presented by the TARDIS scanner.",Youtube,iY800HcVZag,1405,2016,2016-10-26,2,Shown,Series_9,
TARDIS_Index_Files_(2016),TARDIS Index Files 10 – Who Are The Daleks?,https://tardis.wiki/images/Tardis_images/9/95/TIFDalek.JPG,"Information about the Daleks, presented by the TARDIS scanner.",Youtube,rzW5QxzAV9o,1406,2016,2016-11-26,2,Shown,Series_9,
Outtakes,Extracts from the 1978 BBC Christmas Tape [STRONG LANGUAGE],https://tardis.wiki/images/Tardis_images/f/f7/Merry_Christmas_Doctor_Who.jpg,"This shows the clips from the internal BBC Christmas VT Tape from 1978, featuring Doctor Who. This was never meant to be shared with the public and so contains very strong language.",Youtube,i7lEjIDp_I8,1421,1978,1978-12-25,2,Shown,Season_16,The Armageddon Factor
Continuity_Announcements,The Creature from the Pit – Outro Continuity,https://i.ytimg.com/an_webp/HPURPs1Uw50/mqdefault_6s.webp?du=3000&sqp=CPTghrAG&rs=AOn4CLCkCvgF9RuhghoR56PSJQtzVJS-PQ,Continuity (Outro only) for The Creature from the Pit Part 1 on 27th October 1979.,Youtube,HPURPs1Uw50,1422,1979,#,1,Hidden,Season_17,The Creature From the Pit
Channel_Trailers,Trailer for Saturday Night Programming on Dec 8th 1979,https://i.ytimg.com/an_webp/bDEDkCmLsoc/mqdefault_6s.webp?du=3000&sqp=CLeohrAG&rs=AOn4CLAiaSQFsH1DUp3QIqYR7tg2DyfCfg,Trailer for Saturday Night Programming on 8th December 1979 including The Nightmare of Eden Part 3.,Youtube,bDEDkCmLsoc,1423,1979,1979-12-08,1,Shown,Season_17,
Continuity_Announcements,Nightmare of Eden Part 3 – Intro Continuity,https://i.ytimg.com/an_webp/MYPhJcTy140/mqdefault_6s.webp?du=3000&sqp=CJL7hrAG&rs=AOn4CLD72B6r6pBSNQxDp75rrhgmnCa7Yg,Continuity (Introduction only) for the Nightmare of Eden Part 3 on 8th December 1979.,Youtube,MYPhJcTy140,1424,1979,#,1,Hidden,Season_17,
Channel_Trailers,Trailer for Saturday Night Programming on Dec 15th 1979,https://i.ytimg.com/an_webp/igXMsmF5RtY/mqdefault_6s.webp?du=3000&sqp=CIC_hrAG&rs=AOn4CLBtpgX_YuY935eDb5oHV8UvPe_aDQ,Trailer for Saturday Night Programming on 15th December 1979 including The Nightmare of Eden Part 4.,Youtube,igXMsmF5RtY,1425,1979,1979-12-15,1,Shown,Season_17,
Continuity_Announcements,Nightmare of Eden Part 4 – Intro Continuity,https://i.ytimg.com/an_webp/yDB-ir4uL_Q/mqdefault_6s.webp?du=3000&sqp=CJTihrAG&rs=AOn4CLChjlK6nK-2qeyD8ACbWPUmWyqYfA,Continuity (Introduction only) for the Nightmare of Eden Part 4 on 15th December 1979.,Youtube,yDB-ir4uL_Q,1426,1979,#,1,Hidden,Season_17,
Continuity_Announcements,Nightmare of Eden Part 4 – Outro Continuity,https://i.ytimg.com/an_webp/0lugp1B4tXU/mqdefault_6s.webp?du=3000&sqp=CIu-hrAG&rs=AOn4CLApRYUvXe4ZaN5YJIqp_sabh1hTZw,Continuity (Outro only) for the Nightmare of Eden Part 4 on 15th December 1979.,Youtube,0lugp1B4tXU,1427,1979,#,1,Hidden,Season_17,
Continuity_Announcements,Horns of Nimon Part 2 – Intro Continuity,https://i.ytimg.com/vi/p9YcVxzlg6I/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gSAAuADigIMCAAQARhiIGUoTTAP&rs=AOn4CLBG6FD1gMmmiDOZiSw7hJmJgh37Zw,Continuity (Introduction only) for the Horns of Nimon Part 2 on 29th December 1979.,Youtube,p9YcVxzlg6I,1428,1979,#,1,Hidden,Season_17,
Continuity_Announcements,Horns of Nimon Part 3 – Intro Continuity,https://i.ytimg.com/an_webp/F83mdmJqz00/mqdefault_6s.webp?du=3000&sqp=CI3shrAG&rs=AOn4CLCFs_zz-SY0-6FdWhvsr6NOSU9yrA,Continuity (Introduction only) for the Horns of Nimon Part 3 on 5th January 1980,Youtube,F83mdmJqz00,1429,1980,#,2,Hidden,Season_17,
Episode_Trailers,Trailer for The Leisure Hive,https://i.ytimg.com/vi/Ls3nde3hWP4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIzLCVw1ZRxWkjLeCIfZG27nHKDg,"Trailer for The Leisure Hive, Broadcast before Part 1.",Youtube,Ls3nde3hWP4,1430,1980,1980-08-30,1,Shown,Season_18,The Leisure Hive
Episode_Trailers,Trailer for Meglos,https://i.ytimg.com/vi/A4hKR4DOxEM/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gSAAuADigIMCAAQARhlIGMoWjAP&rs=AOn4CLD8SlcwyPuWeR7Hh_n5_g4rz89ThA,"Trailer for Meglos, Broadcast some time in September 1980.",Youtube,A4hKR4DOxEM,1431,1980,1980-09-27,1,Shown,Season_18,Meglos
Channel_Trailers,Christmas 1981 – Merry Christmas!,https://tardis.wiki/images/Tardis_images/b/b9/BBC%27s_Christmas_message_1981.jpg,"Stars of the BBC wish viewers a Merry Christmas for 1981, including Doctor Who",Youtube,wUIJSFoM56o,1432,1981,1981-12-25,1,Shown,Season_19,Four to Doomsday
Idents,1998 – BBC Choice Launch Promotional Video,https://tardis.wiki/images/Tardis_images/5/56/BBC_Choice_Daleks.jpg,"A BBC Choice pre-launch promo was broadcast in 1998 on BBC One, then subsequently BBC Two and Four. It starred Pauline Quirke as herself trapped in a Dalek casing and advertised the new channel.",Youtube,3HFL_65R86w,1433,1998,1997-11-07,1,Shown,,
Idents,Doctor Who Night 1999 – BBC Two Ident,https://tardis.wiki/images/Tardis_images/a/a6/BBC_2_Dalek.jpg,An ident featuring a Dalek was used before Doctor Who Night (1999) on BBC Two.,Youtube,AlTt74KTWH4,1434,1999,1999-11-13,1,Shown,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Next_Time_Trailers,Next Time – 1.2,https://i.ytimg.com/vi/b4kb2EbhADU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOFxGTpMfEvQiN18Ho0sS7p1JKBA,Next Time Trailer for The End of the World.,Youtube,b4kb2EbhADU,1437,2005,2005-03-26,1,Shown,Series_1,The End of the World
Next_Time_Trailers,Next Time – 1.4,https://i.ytimg.com/vi/l1JD2wah6Ec/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFGEO5FqlYPGwi3hN8ubNN2uvFDw,Next Time Trailer for World War Three.,Youtube,l1JD2wah6Ec,1438,2005,2005-04-16,1,Shown,Series_1,World War Three
Next_Time_Trailers,Next Time – 1.9,https://i.ytimg.com/vi/iTQhBNCqKQ4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBAJMzTENOJAi7tCdDHldFrxpkMg,Next Time Trailer for The Empty Child.,Youtube,iTQhBNCqKQ4,1439,2005,2005-05-14,1,Shown,Series_1,The Empty Child
